delta,theta,alpha,beta,gamma,f1,f2,f3,f4,beta_alpha,gamma_power,theta_alpha,stress_index,engagement_index,is_focus,is_memory,is_relaxed,is_stressed,is_engaged,score,label
0.0,0.0,0.03108802568581283,0.028301198995039648,0.0386406356246852,0.031582764825144334,0.019256093304825198,0.06617161645926627,0.00798137473741995,0.9103276275381837,0.0386406356246852,0.0,2.1532303809145454,0.9103276275381837,0,0,1,1,0,2,0
0.0,0.0,0.10369095377294707,0.05846285491468239,0.06727896169297685,0.07197390632382217,0.04033048116399515,0.19281407002995643,0.01837225894494903,0.5638128397377654,0.06727896169297685,0.0,1.212647770944643,0.5638128397377654,0,0,1,0,0,1,0
0.0,0.0,0.0854118851240802,0.1459367813595686,0.0476533916112971,0.10623470986362862,0.061301991538201546,0.212898701958211,0.025528870405612136,1.7086038148408722,0.0476533916112971,0.0,2.2665218800375992,1.7086038148408722,1,0,1,1,1,4,1
0.0,0.0,0.04642768992671265,0.08217794330690528,0.07141320761553285,0.07054919603901401,0.04779086877779087,0.1537402379464037,0.002320826233945393,1.769981953757958,0.07141320761553285,0.0,3.308108653612252,1.769981953757958,1,0,1,1,1,4,1
0.0,0.0,0.12111873081164541,0.03229308866291167,0.016504933997386936,0.05055246053371393,0.10455768894054308,0.4401865741938686,0.0028711978152435856,0.2666212056987725,0.016504933997386936,0.0,0.40289077868068357,0.2666212056987725,0,0,1,0,0,1,0
0.0,0.0,0.1225388562798172,0.09751343282364423,0.0690933810329999,0.0966647757400264,0.05310468551255558,0.23429370075456657,0.03596697611835295,0.7957691136912577,0.0690933810329999,0.0,1.3596132631019329,0.7957691136912577,0,0,1,1,0,2,0
0.0,0.0,0.10862397871749221,0.13448961293065959,0.047785485739680764,0.10634717257962303,0.056606028215008625,0.26241861388472393,0.010609942159481718,1.238109452526892,0.047785485739680764,0.0,1.678021950590155,1.238109452526892,1,0,1,1,1,4,1
0.0,0.0,0.10383671203884132,0.07559096482698163,0.039323363465317916,0.07358550128953065,0.10038585827375876,0.3299815296150355,0.0031545398272902958,0.7279721725639162,0.039323363465317916,0.0,1.1066723836260466,0.7279721725639162,0,0,1,0,0,1,0
0.0,0.0,0.1160266647368271,0.09377492186817997,0.039548333477636415,0.08578121048770587,0.14032723411281003,0.4243976347390101,0.004323002597741182,0.8082117491624036,0.039548333477636415,0.0,1.1490643688142734,0.8082117491624036,0,0,1,0,0,1,0
0.0,0.0,0.08041630195027576,0.08105607700530128,0.0663884494877345,0.07722922636215321,0.050542582418267215,0.17868694403676352,0.011252193602926385,1.0079432539955206,0.0663884494877345,0.0,1.833492580790696,1.0079432539955206,0,0,1,1,1,3,1
0.0,0.0,0.09467514256463821,0.08248917863358851,0.07131458837688164,0.08274202205217422,0.03836910683626488,0.1539693233349047,0.026923770127422746,0.8712773503342798,0.07131458837688164,0.0,1.6245250687676016,0.8712773503342798,0,0,1,1,0,2,0
0.0,0.0,0.13637656666720646,0.11688735253657101,0.06143484367565594,0.1078965288540011,0.08516777169515552,0.2973923844684435,0.02525465507868078,0.8570863624646113,0.06143484367565594,0.0,1.3075625307744,0.8570863624646113,0,0,1,1,0,2,0
0.0,0.0,0.16745374221792295,0.09081167352686195,0.08108664664039385,0.10754093397801016,0.06352213974884345,0.2492393939580052,0.017144259191515018,0.542305773632144,0.08108664664039385,0.0,1.0265359934898115,0.542305773632144,0,0,1,0,0,1,0
0.0,0.0,0.106778108794308,0.14824794281064488,0.08682922894614692,0.12252580584043615,0.09378157139326276,0.28521921728751404,0.008799582421390218,1.3883609301911257,0.08682922894614692,0.0,2.2015277558612,1.3883609301911257,1,0,1,1,1,4,1
0.0,0.0,0.11256604781997692,0.08742772329937706,0.08213245741529954,0.09238848795850767,0.09721641666216661,0.3230845165945658,0.0029180871300250686,0.7766724364948793,0.08213245741529954,0.0,1.5063038784302674,0.7766724364948793,0,0,1,1,0,2,0
0.0,0.0,0.029893471567189273,0.014657350402761452,0.010893167189878627,0.017525334890647705,0.015553278043710737,0.05618948503074234,0.001515884810813698,0.4903030438192676,0.010893167189878627,0.0,0.8546903910047063,0.4903030438192676,0,0,1,0,0,1,0
0.0,0.0,0.1296230370269711,0.07612186092565815,0.08308868369632805,0.09123886064365384,0.0520317718195951,0.19927488518065856,0.013414206769935063,0.5872511200204276,0.08308868369632805,0.0,1.2282486201911686,0.5872511200204276,0,0,1,0,0,1,0
0.0,0.0,0.07398618186122137,0.08238974965285034,0.04109797623221009,0.06996591434978301,0.03547817171714271,0.17577726949294667,0.02192175244710491,1.1135678854127702,0.04109797623221009,0.0,1.6690421607987154,1.1135678854127702,0,0,1,1,1,3,1
0.0,0.0,0.10090623715573768,0.04780673283191724,0.04027903755440651,0.05919968509349467,0.03438972063412077,0.14572731253083626,0.01010419721609404,0.4737691188406391,0.04027903755440651,0.0,0.8729380852076487,0.4737691188406391,0,0,1,0,0,1,0
0.0,0.0,0.048573054717320756,0.02039229430306026,0.023535434707257216,0.02822326950767462,0.02593260368365189,0.09254751267428718,0.006111965667849308,0.41981865466521745,0.023535434707257216,0.0,0.9043455249094847,0.41981865466521745,0,0,1,0,0,1,0
0.0,0.0,0.24270340354796777,0.08227314063717363,0.05278448525674635,0.11500854251976535,0.1779732767801251,0.7916877765075491,0.03171362727540683,0.3389849522071538,0.05278448525674635,0.0,0.5564696145582186,0.3389849522071538,0,0,1,0,0,1,0
0.0,0.0,0.036547936339960264,0.026204426652440584,0.02824303198867628,0.02929995540837943,0.041099334965509854,0.12580588853272587,0.002496386909810772,0.7169682424872743,0.02824303198867628,0.0,1.4897139039744778,0.7169682424872743,0,0,1,1,0,2,0
0.0,0.0,0.056557092547179985,0.02316401512486331,0.007299541137561602,0.027546165983617053,0.042485604292105704,0.16152921550629004,0.0014669614842633331,0.40956146294255247,0.007299541137561602,0.0,0.5386241807396993,0.40956146294255247,0,0,1,0,0,1,0
0.0,0.0,0.08348883672066877,0.08997979039774333,0.06763209107533641,0.08277012714787295,0.04454601683914624,0.19705649299007452,0.021590315454497327,1.0777334575319382,0.06763209107533641,0.0,1.8877972177667621,1.0777334575319382,0,0,1,1,1,3,1
0.0,0.0,0.09957288209521031,0.07683921040540638,0.07206272536505805,0.08132850706777027,0.05763616280758869,0.207838083003821,0.004624527109076204,0.7716803722881312,0.07206272536505805,0.0,1.4953914885842026,0.7716803722881312,0,0,1,1,0,2,0
0.0,0.0,0.045372586142769226,0.025458518093290177,0.02514866280005858,0.03035957128235204,0.02784107239192307,0.09598785749268889,0.004507045826387073,0.5610867523934355,0.02514866280005858,0.0,1.115344525207064,0.5610867523934355,0,0,1,0,0,1,0
0.0,0.0,0.18919358957060334,0.1394092988829611,0.08437505387813442,0.138096810303665,0.09143834904331927,0.3905342020690604,0.037082291895314784,0.7368566891863289,0.08437505387813442,0.0,1.1828263866794353,0.7368566891863289,0,0,1,0,0,1,0
0.0,0.0,0.03856164682693194,0.02315398198309107,0.023440927212886677,0.02707763450150019,0.023224940002362346,0.08347300871037835,0.0050102216186779566,0.6004251234881641,0.023440927212886677,0.0,1.2082912618808137,0.6004251234881641,0,0,1,0,0,1,0
0.0,0.0,0.1454136739218087,0.0664867429936205,0.09986485781558019,0.09456300443115746,0.062228177273027645,0.21696028887598032,0.019047597754438234,0.45722169022206977,0.09986485781558019,0.0,1.1439808399161286,0.45722169022206977,0,0,1,0,0,1,0
0.0,0.0,0.18990847169226904,0.07815626855253845,0.04287103172797937,0.09727301013133134,0.0835749602080695,0.3877057376494175,0.021224892424177695,0.4115448684896746,0.04287103172797937,0.0,0.6372894369198788,0.4115448684896746,0,0,1,0,0,1,0
0.0,0.0,0.05635228350915633,0.08215576489903494,0.046334841807041685,0.06674966377856699,0.041953083921738056,0.17641074718606445,0.021308653576708324,1.4578700615676847,0.046334841807041685,0.0,2.280090860813804,1.4578700615676847,1,0,1,1,1,4,1
0.0,0.0,0.037709418098979104,0.014693484361113228,0.005395745451017577,0.018123033068055787,0.02758091930790916,0.11601555465493558,0.0013857837472792554,0.3896399218525506,0.005395745451017577,0.0,0.5327236033130764,0.3896399218525506,0,0,1,0,0,1,0
0.0,0.0,0.06033725668823245,0.03805870353516139,0.046884164845828746,0.04583470715109599,0.03170324421854288,0.1159817734986963,0.011910364397093596,0.6307557696240805,0.046884164845828746,0.0,1.4077779677972737,0.6307557696240805,0,0,1,1,0,2,0
0.0,0.0,0.14506079419428108,0.08843207165334337,0.05070476589919877,0.09315742585004164,0.05227742770761106,0.21921329287248564,0.01117445432881714,0.6096165578574494,0.05070476589919877,0.0,0.959155636570966,0.6096165578574494,0,0,1,0,0,1,0
0.0,0.0,0.1447970075612051,0.16203675986080165,0.08154369205428394,0.13760355483427303,0.0720781497467266,0.266755960605125,0.020806916033133137,1.1190537949378196,0.08154369205428394,0.0,1.6822085884857627,1.1190537949378196,0,0,1,1,1,3,1
0.0,0.0,0.10520711867697384,0.10543588830786967,0.06351887881374854,0.09489944352661545,0.07770491464354999,0.28201917864947046,0.003795767918401948,1.0021649434830706,0.06351887881374854,0.0,1.60590997392862,1.0021649434830706,0,0,1,1,1,3,1
0.0,0.0,0.15908424932930393,0.02358828818496203,0.01814368715139324,0.05610112821265531,0.15061684150156007,0.6257182273229844,0.0004428911485932228,0.14827451498117622,0.01814368715139324,0.0,0.26232460590969525,0.14827451498117622,0,0,1,0,0,1,0
0.0,0.0,0.12511557707233847,0.092042867722461,0.04141162580591104,0.08765323458079287,0.07119658213697533,0.28948333986730235,0.01880493249662934,0.7356568559995427,0.04141162580591104,0.0,1.0666411809780636,0.7356568559995427,0,0,1,0,0,1,0
0.0,0.0,0.048700292160899536,0.04464565822387075,0.0280028310780041,0.04149860992166128,0.02747217075786298,0.12099998669895969,0.0062760842194879325,0.9167243053094,0.0280028310780041,0.0,1.4917158473302612,0.9167243053094,0,0,1,1,0,2,0
0.0,0.0,0.031539544353547895,0.0423651223874304,0.015276295799869942,0.03288652123206965,0.06954534213410597,0.2853498699957304,0.002527412684814719,1.3431956630978337,0.015276295799869942,0.0,1.8275340317903055,1.3431956630978337,1,0,1,1,1,4,1
0.0,0.0,0.05933418422466484,0.11542258047363946,0.0749211186404221,0.09127511595309146,0.06161166763630056,0.23837513966780607,0.014921914440885076,1.9452637078972754,0.0749211186404221,0.0,3.207939801675685,1.9452637078972754,1,0,1,1,1,4,1
0.0,0.0,0.06253611808884342,0.06521449644190298,0.03250024258045262,0.05636633838827551,0.08094620618412884,0.24534421512179008,0.005081426187632923,1.042812627682266,0.03250024258045262,0.0,1.5625078674642006,1.042812627682266,0,0,1,1,1,3,1
0.0,0.0,0.14716904859859392,0.0761458826836685,0.09961470883722973,0.09976888070079017,0.057157720036717055,0.2180929601450775,0.011462995180089097,0.5174006763519952,0.09961470883722973,0.0,1.1942687604886575,0.5174006763519952,0,0,1,0,0,1,0
0.0,0.0,0.10876488218201302,0.060841872220928295,0.0378581616292334,0.06707669706327575,0.044024638417328496,0.1973623764309652,0.021423301926053902,0.559383797569105,0.0378581616292334,0.0,0.9074539908111374,0.559383797569105,0,0,1,0,0,1,0
0.0,0.0,0.09368960577024127,0.04613797636282071,0.10869594006258852,0.0736653746396178,0.05281753290105461,0.20006012182633787,0.0161007252853322,0.4924504008007536,0.10869594006258852,0.0,1.6526087664019433,0.4924504008007536,0,0,1,1,0,2,0
0.0,0.0,0.102619633886479,0.049576023843564895,0.0381158823570172,0.0599718909826565,0.06598378278933753,0.2763746775017157,0.005237774795323225,0.4830999572503799,0.0381158823570172,0.0,0.8545250879817078,0.4830999572503799,0,0,1,0,0,1,0
0.0,0.0,0.21661896982477663,0.1376753999505324,0.0788106374647627,0.14269510179765107,0.0974179356232403,0.476607310987295,0.023942385718886388,0.6355619016192169,0.0788106374647627,0.0,0.9993817171630581,0.6355619016192169,0,0,1,0,0,1,0
0.0,0.0,0.08677982619463986,0.10549855464474425,0.049264090843740865,0.0867602565819673,0.04446911681068777,0.17711293275094722,0.007188115640078188,1.2156896779033028,0.049264090843740865,0.0,1.7833737275255883,1.2156896779033028,1,0,1,1,1,4,1
0.0,0.0,0.11500465305559224,0.07186161332731633,0.07370989207934599,0.08310944294739271,0.07846832728324667,0.35599261554602996,0.00942546584255252,0.6248528782544225,0.07370989207934599,0.0,1.26577695564491,0.6248528782544225,0,0,1,0,0,1,0
0.0,0.0,0.11352537225455689,0.03795728531207402,0.034610373018059554,0.05601257897419112,0.08212128783838546,0.3567723482884953,0.008319992211892363,0.3343477339957935,0.034610373018059554,0.0,0.6392141040798627,0.3343477339957935,0,0,1,0,0,1,0
0.0,0.0,0.08096524574083014,0.08318280987347376,0.0474163114266294,0.07368679422860176,0.03469733247631875,0.15947756346850947,0.028613073883770348,1.02737639756373,0.0474163114266294,0.0,1.613007001931965,1.02737639756373,0,0,1,1,1,3,1
0.0,0.0,0.26074630680010946,0.14485256643868175,0.2438630076727793,0.19857861183756303,0.14012211229787536,0.4307584485111764,0.009325752803738013,0.5555285238275793,0.2438630076727793,0.0,1.490775029977406,0.5555285238275793,0,0,1,1,0,2,0
0.0,0.0,0.11701250341739025,0.1089094930882129,0.0929254109440936,0.10693922513447743,0.05251085909036624,0.24905714877658583,0.03969518679881307,0.9307429476727133,0.0929254109440936,0.0,1.7248855742089533,0.9307429476727133,0,0,1,1,0,2,0
0.0,0.0,0.16433997204121567,0.1153954555708018,0.10355155040345236,0.12467060839656792,0.06160378011807321,0.2900879846952899,0.060195688043431055,0.7021709445765074,0.10355155040345236,0.0,1.332272793904028,0.7021709445765074,0,0,1,1,0,2,0
0.0,0.0,0.08454790270700847,0.025190925030292556,0.013721887474762199,0.03716291006058895,0.08001510817518252,0.3302138249542979,0.0016874037960307395,0.29794502617719265,0.013721887474762199,0.0,0.46024030187477727,0.29794502617719265,0,0,1,0,0,1,0
0.0,0.0,0.09284079075243871,0.09335054183633733,0.0694729253234006,0.0872536999371285,0.05545678178457628,0.2621909616091001,0.03088485718351266,1.005479763797913,0.0694729253234006,0.0,1.7537734444815305,1.005479763797913,0,0,1,1,1,3,1
0.0,0.0,0.1342401925061949,0.0633841622688523,0.05336056367607139,0.07859227017999272,0.08099512053889274,0.3645150784853384,0.0018888093574632365,0.47216626346586776,0.05336056367607139,0.0,0.8696639516185481,0.47216626346586776,0,0,1,0,0,1,0
0.0,0.0,0.12125329068893975,0.06386284386157132,0.038334703779924276,0.07182842054800168,0.04778465014978194,0.20111942801574087,0.007250455574045502,0.5266852290233767,0.038334703779924276,0.0,0.8428365467385277,0.5266852290233767,0,0,1,0,0,1,0
0.0,0.0,0.13564312182208108,0.090068266859504,0.04043402849696369,0.08905342100951322,0.05286802945212152,0.193229976452778,0.021642940932747625,0.664004201948706,0.04043402849696369,0.0,0.9620932599471009,0.664004201948706,0,0,1,0,0,1,0
0.0,0.0,0.11731982039546127,0.160729538377681,0.12463022791777426,0.14085228126714938,0.09544364375888827,0.2801400157339319,0.002046369243722016,1.370000123046353,0.12463022791777426,0.0,2.4323028541189338,1.370000123046353,1,0,1,1,1,4,1
0.0,0.0,0.1470937005409025,0.10703377313840529,0.0973632881290891,0.11463113373670056,0.0822536695973789,0.2852988748990541,0.006429000032141496,0.7276521366494946,0.0973632881290891,0.0,1.389561014202941,0.7276521366494946,0,0,1,1,0,2,0
0.0,0.0,0.21642137173676743,0.10014644340625345,0.07949900464944436,0.12405331579967967,0.09045806733949448,0.41603472495253446,0.014666773412284319,0.4627360961003637,0.07949900464944436,0.0,0.8300687521999757,0.4627360961003637,0,0,1,0,0,1,0
0.0,0.0,0.10648281498038409,0.0965075122137375,0.05720933502323435,0.08917679360777338,0.04989171885685375,0.19478164011119775,0.030496262012668984,0.9063115575969515,0.05720933502323435,0.0,1.443570060532568,0.9063115575969515,0,0,1,1,0,2,0
0.0,0.0,0.10960557464116441,0.1042260966581483,0.04753212185553822,0.0913974724532498,0.03797208599747319,0.14615246187179984,0.03445483596791206,0.9509109923320659,0.04753212185553822,0.0,1.3845722212423874,0.9509109923320659,0,0,1,1,0,2,0
0.0,0.0,0.07648640082964799,0.11432012987419739,0.07205829597063218,0.09429623913716872,0.04978211138747219,0.23826665176046485,0.027156973974156062,1.4946269403089025,0.07205829597063218,0.0,2.436720607880634,1.4946269403089025,1,0,1,1,1,4,1
0.0,0.0,0.044794840847944245,0.03530099914211523,0.017551799891182652,0.033237159755839345,0.031333972014854154,0.11469866268679932,0.0070375393065738095,0.7880418912537334,0.017551799891182652,0.0,1.1798595144737278,0.7880418912537334,0,0,1,0,0,1,0
0.0,0.0,0.12399195783539438,0.0972718805618206,0.0538289177563088,0.09309115917883609,0.11546822950670754,0.3595385911891705,0.008711836935878464,0.7844952024691024,0.0538289177563088,0.0,1.2186240328158133,0.7844952024691024,0,0,1,0,0,1,0
0.0,0.0,0.07261484227401026,0.06272380842436813,0.0945818496653413,0.07316107719702196,0.037618890835492184,0.19198233974337575,0.0356979355368675,0.8637758161323076,0.0945818496653413,0.0,2.166271892793431,0.8637758161323076,0,0,1,1,0,2,0
0.0,0.0,0.04442984466365474,0.030680779396566483,0.01454668108344483,0.030084521135058134,0.018272092987317145,0.06578666291423017,0.005190608874395379,0.6905288348403589,0.01454668108344483,0.0,1.0179293421582916,0.6905288348403589,0,0,1,0,0,1,0
0.0,0.0,0.0675302582551143,0.0855520351091025,0.03441985866781684,0.06826354678528404,0.048964955963637126,0.16410509457508485,0.010081308919942168,1.266850897193574,0.03441985866781684,0.0,1.7765387004000268,1.266850897193574,1,0,1,1,1,4,1
0.0,0.0,0.09330102902816584,0.10551331090993336,0.05696165102496972,0.09032232546825057,0.04755797875653137,0.16582368979259526,0.01126296225667576,1.1308790602836858,0.05696165102496972,0.0,1.7413872305591065,1.1308790602836858,0,0,1,1,1,3,1
0.0,0.0,0.1254885315865995,0.09196631889251128,0.0894815888615695,0.09972568955829789,0.04289574645101996,0.17884313384837766,0.017693688259473518,0.732860484295026,0.0894815888615695,0.0,1.4459206713100585,0.732860484295026,0,0,1,1,0,2,0
0.0,0.0,0.06827455457742976,0.06617289834599371,0.04216931160493823,0.06069741571858885,0.04253075586143555,0.15802845472969299,0.006214887320119246,0.9692033811449826,0.04216931160493823,0.0,1.5868374943489254,0.9692033811449826,0,0,1,1,0,2,0
0.0,0.0,0.03652296218010556,0.034702859826332914,0.02282275750223262,0.032187859833751005,0.03547021546636358,0.11774196661836962,0.0015857715378823183,0.9501395181390098,0.02282275750223262,0.0,1.5750103191131735,0.9501395181390098,0,0,1,1,0,2,0
0.0,0.0,0.027023986150683195,0.03536952874620232,0.013655008995480103,0.027854513159641988,0.017704738304808735,0.0661818965938247,0.0023383685641317304,1.3087713921107105,0.013655008995480103,0.0,1.8140448793696449,1.3087713921107105,1,0,1,1,1,4,1
0.0,0.0,0.09922395147964438,0.09181002633826137,0.056877803791819476,0.08493045198699666,0.035776671358251834,0.14323891658320345,0.022307079664636752,0.925271566971699,0.056877803791819476,0.0,1.4984923440409401,0.925271566971699,0,0,1,1,0,2,0
0.0,0.0,0.07771578317872438,0.03655597964140199,0.012920386015930763,0.04093703211936477,0.07763123831257292,0.27448938303246384,0.0007090274417181851,0.47037432773477805,0.012920386015930763,0.0,0.636623952171985,0.47037432773477805,0,0,1,0,0,1,0
0.0,0.0,0.10863992667171656,0.08557750705386694,0.07566068711522854,0.08886390697366975,0.0798735226034237,0.26857711771901144,0.009758527991566334,0.7877096567158247,0.07566068711522854,0.0,1.484138612479932,0.7877096567158247,0,0,1,1,0,2,0
0.0,0.0,0.09165871729357973,0.07946079338897315,0.03537979331477486,0.07149002434657521,0.08820021249541488,0.34026563937386367,0.0007646337653743048,0.8669107404560907,0.03537979331477486,0.0,1.2529013845408397,0.8669107404560907,0,0,1,0,0,1,0
0.0,0.0,0.15421838818036016,0.12653034452989653,0.0992024048890798,0.12662037053230824,0.07109690667600407,0.2809310060073004,0.0368426098270576,0.8204567922544137,0.0992024048890798,0.0,1.4637118723035072,0.8204567922544137,0,0,1,1,0,2,0
0.0,0.0,0.09214475216907507,0.07046779595496754,0.02584223391720006,0.06473064449905255,0.053643355334066924,0.2030938435165419,0.012462552760921246,0.7647427504381168,0.02584223391720006,0.0,1.0451922916148282,0.7647427504381168,0,0,1,0,0,1,0
0.0,0.0,0.23503032863464612,0.15272750371371274,0.07829040589904476,0.15469393549027907,0.11237742212265008,0.36873845721377935,0.020269652402737016,0.6498176417626695,0.07829040589904476,0.0,0.9829238976556719,0.6498176417626695,0,0,1,0,0,1,0
0.0,0.0,0.09058298139679438,0.06611280818322682,0.03001933594222536,0.06320698342636835,0.04199855894803274,0.1741848278005299,0.015258293559499102,0.729850986496454,0.03001933594222536,0.0,1.061248828359118,0.729850986496454,0,0,1,0,0,1,0
0.0,0.0,0.10603785968214101,0.07943371529301983,0.04515486995955916,0.07751504005693495,0.06365987246052071,0.2691128196115034,0.004364031735364202,0.7491000519161374,0.04515486995955916,0.0,1.174933280365727,0.7491000519161374,0,0,1,0,0,1,0
0.0,0.0,0.204122476509773,0.0938813164968551,0.07768688741192337,0.11739299922885163,0.07783987991237527,0.2764913707192176,0.025660322192839057,0.45992415033339035,0.07768688741192337,0.0,0.8405118648886237,0.45992415033339035,0,0,1,0,0,1,0
0.0,0.0,0.12223779087386724,0.08915811539125516,0.04892354603595585,0.08736939192308335,0.06471715870497745,0.2966013438851348,0.015625807919530076,0.7293766140345207,0.04892354603595585,0.0,1.1296059167477477,0.7293766140345207,0,0,1,0,0,1,0
0.0,0.0,0.21741132575920138,0.15471789582662535,0.09644489118496954,0.1558230021493554,0.10409412618267429,0.3953796231780321,0.040269734866157855,0.7116335069152689,0.09644489118496954,0.0,1.1552371105664652,0.7116335069152689,0,0,1,0,0,1,0
0.0,0.0,0.08796785359869622,0.12283227696745705,0.07212320636889574,0.10143890347562654,0.05891846481473291,0.2502386269133669,0.004247642118740713,1.3963155360396506,0.07212320636889574,0.0,2.216187609147634,1.3963155360396506,1,0,1,1,1,4,1
0.0,0.0,0.18690039535003516,0.08103795614254802,0.09287870251098493,0.11046375253652904,0.07025133419369972,0.33796997535172374,0.04027007944953628,0.4335866834529375,0.09287870251098493,0.0,0.9305262720367391,0.4335866834529375,0,0,1,0,0,1,0
0.0,0.0,0.262586449989428,0.11652314574147679,0.052462615909698494,0.13702383934552004,0.17975523212594058,0.6519226767690816,0.0013522939832759906,0.4437498659824304,0.052462615909698494,0.0,0.6435408914553183,0.4437498659824304,0,0,1,0,0,1,0
0.0,0.0,0.009581067477527494,0.06483080838229172,0.03476402626052799,0.04350167762565973,0.09121841377270383,0.3559010229199848,0.00033217304314231595,6.765847614237457,0.03476402626052799,0.0,10.393877404474159,6.765847614237457,1,0,1,1,1,4,1
0.0,0.0,0.13398426589601184,0.04558089610858889,0.027043245741223715,0.06304732596360334,0.09346498792812936,0.39394399000105046,0.0031365266154275216,0.3401933474085499,0.027043245741223715,0.0,0.5420308073738301,0.3401933474085499,0,0,1,0,0,1,0
0.0,0.0,0.11218072364706509,0.06385324261048625,0.032656057693683446,0.06813581664043025,0.07938893803036934,0.34407737020211066,0.005546316347723904,0.5691947006570779,0.032656057693683446,0.0,0.8602943257298987,0.5691947006570779,0,0,1,0,0,1,0
0.0,0.0,0.09414147051388203,0.09472046109599841,0.05985804440917523,0.0858601092787635,0.05563864566573978,0.20467751252117264,0.01287601272231142,1.006139530638631,0.05985804440917523,0.0,1.6419635544021531,1.006139530638631,0,0,1,1,1,3,1
0.0,0.0,0.02002747706292204,0.015762643745686807,0.012010194622649045,0.015890739794236174,0.014065955222410664,0.05879065110902779,0.001283254324544569,0.7870115983440193,0.012010194622649045,0.0,1.3866675075236077,0.7870115983440193,0,0,1,1,0,2,0
0.0,0.0,0.08360296140511923,0.10279019714796057,0.08180228501377769,0.09274641017870452,0.04285144820862295,0.1600453654454675,0.0032328884411863238,1.22948955313099,0.08180228501377769,0.0,2.2079394212824384,1.22948955313099,1,0,1,1,1,4,1
0.0,0.0,0.14217529851334906,0.17192785356313897,0.1282096447217217,0.15356016259033717,0.09443786468503935,0.31553959739573334,0.009362602688349155,1.2092581911393374,0.1282096447217217,0.0,2.1110234365588054,1.2092581911393374,1,0,1,1,1,4,1
0.0,0.0,0.13274270598872032,0.09376424120900416,0.059823982402982145,0.0950237927024277,0.08585556128600355,0.32520022217983263,0.02940338996730326,0.7063554577643901,0.059823982402982145,0.0,1.1570282934924028,0.7063554577643901,0,0,1,0,0,1,0
0.0,0.0,0.10787248270448371,0.08777279202448815,0.08647698410204677,0.09247376271387668,0.04495616226382348,0.22483654965472885,0.021563242849299672,0.8136642094418994,0.08647698410204677,0.0,1.6153161255012702,0.8136642094418994,0,0,1,1,0,2,0
0.0,0.0,0.14738188117833198,0.13583959048116098,0.08350913484353367,0.1256425492460469,0.06539550457813911,0.23290110760675528,0.020586937529591422,0.9216782125245352,0.08350913484353367,0.0,1.4882917444074433,0.9216782125245352,0,0,1,1,0,2,0
0.0,0.0,0.15390101858674307,0.08783163180584345,0.03184184411087685,0.09035153157732669,0.1289224316749156,0.5130407682993641,0.004003609376737215,0.5706983742798625,0.03184184411087685,0.0,0.7775952324450462,0.5706983742798625,0,0,1,0,0,1,0
0.0,0.0,0.08950497288695504,0.0581163537969449,0.07781574519908979,0.07088835641998364,0.03167398874942194,0.1487888383515953,0.02197270925848644,0.6493014032744513,0.07781574519908979,0.0,1.5186930504371512,0.6493014032744513,0,0,1,1,0,2,0
0.0,0.0,0.04186023711993421,0.02545003480782615,0.02259344946864579,0.028838439051058075,0.03538502894710503,0.1317522684140238,0.005506573802591894,0.607961841522044,0.02259344946864579,0.0,1.1476842917667562,0.607961841522044,0,0,1,0,0,1,0
0.0,0.0,0.08941647693709111,0.030305963711470766,0.03135311779663526,0.04534538053916698,0.08050157132253435,0.3196854482084705,0.0004867752281991103,0.33892662541565854,0.03135311779663526,0.0,0.6895640944050091,0.33892662541565854,0,0,1,0,0,1,0
0.0,0.0,0.09237207606938874,0.06040399606544594,0.020851511019983695,0.05850789480506608,0.04714331612622709,0.18935811189958704,0.00641953731957874,0.6539134414022514,0.020851511019983695,0.0,0.8796449197425469,0.6539134414022514,0,0,1,0,0,1,0
0.0,0.0,0.03464166408765745,0.012601541064964061,0.015242993420601564,0.018771934909546786,0.024676300004269784,0.10533804278661404,0.0012176204983347773,0.3637578516790156,0.015242993420601564,0.0,0.8037642375052247,0.3637578516790156,0,0,1,0,0,1,0
0.0,0.0,0.1992240324827817,0.10152272295397403,0.05641620570739032,0.11467142102453004,0.10405390999497154,0.3257357949810923,0.004598263527757997,0.5095881862272919,0.05641620570739032,0.0,0.7927664846786483,0.5095881862272919,0,0,1,0,0,1,0
0.0,0.0,0.21990007364911687,0.0447739265633249,0.041939944322919295,0.08784696777467149,0.17396576527372482,0.7398081128481918,0.0021317045030890304,0.2036094040848932,0.041939944322919295,0.0,0.3943312756381007,0.2036094040848932,0,0,1,0,0,1,0
0.0,0.0,0.08993510918922482,0.09250907362462411,0.03129285937100737,0.0765615289523701,0.0444155563092829,0.17464654630847867,0.018856880372238632,1.0286088030557983,0.03129285937100737,0.0,1.3765542462500047,1.0286088030557983,0,0,1,1,1,3,1
0.0,0.0,0.12165695438364951,0.08189864719222395,0.051002242387190685,0.084114122788822,0.07007962267560106,0.2930552962956128,0.020848038128086607,0.6731877714625695,0.051002242387190685,0.0,1.0924143041260617,0.6731877714625695,0,0,1,0,0,1,0
0.0,0.0,0.13235384171667325,0.0958242318183058,0.03993417940662655,0.09098412118997787,0.07074505780725826,0.2693702261588066,0.010669313556621532,0.7239949107674725,0.03993417940662655,0.0,1.0257154892417535,0.7239949107674725,0,0,1,0,0,1,0
